time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,trend
1673136000,13.086,15.489,12.834,14.465,62122677,64.34609928419492,0.0754490973947792,-0.457601805267142,0.5330509026619212,14.57044505722646,11.739799999999978,8.909154942773494,12.752840000000004,1
1673222400,14.464,17.5,14.256,16.253,132229880,71.87242746923235,0.3624054275641057,-0.2936003587008924,0.6560057862649982,15.386027387511342,11.940099999999978,8.494172612488613,12.832880000000005,-1
1673308800,16.253,16.718,15.567,16.191,67695006,71.31029689906664,0.578152917838489,-0.1192497033930161,0.6974026212315051,16.0569042773894,12.14329999999998,8.229695722610558,12.920200000000005,1
1673395200,16.191,16.597,15.27,16.355,51227004,71.93556748293389,0.7536798356564418,0.0553362044168754,0.6983436312395663,16.687303475542773,12.370349999999975,8.053396524457181,12.998760000000004,1
1673481600,16.354,17.0,15.4,16.584,68851485,72.82614060792245,0.900879787386673,0.224444921010835,0.6764348663758379,17.28897293602765,12.610949999999978,7.932927063972305,13.043820000000006,1
1673568000,16.584,18.658,16.237,18.289,66433667,78.33787177549863,1.1419523445840143,0.4079464057254709,0.7340059388585436,18.205753056268826,12.95424999999998,7.702746943731134,13.117780000000009,1
1673654400,18.289,24.848,18.191,24.283,170942988,87.74708318794401,1.7959669994299787,0.6855505244663724,1.1104164749636063,20.746752752902857,13.599749999999975,6.452747247097099,13.323140000000006,-1
1673740800,24.284,25.2,22.0,22.903,81091714,79.21586047465325,2.177819313062228,0.9840042821855436,1.1938150308766846,22.30357105253957,14.17864999999998,6.053728947460389,13.498540000000007,1
1673827200,22.903,25.18,22.23,23.601,79865802,80.261206823817,2.5078538116280957,1.288774188074054,1.219079623554041,23.76497587713609,14.804349999999976,5.843724122863856,13.688580000000004,-1
1673913600,23.6,24.0,22.66,22.855,53504946,75.86921200358009,2.678338346839212,1.5666870198270857,1.1116513270121262,24.75623131304197,15.459649999999977,6.163068686957979,13.879420000000003,-1
1674000000,22.858,23.674,20.31,20.804,86133366,65.29081756172762,2.617773941698754,1.7769044042014193,0.840869537497335,25.187157074059314,16.019149999999975,6.851142925940636,14.028780000000005,1
1674086400,20.804,21.879,20.4,21.408,50010159,66.76063327513555,2.588673351441148,1.9392581936493647,0.649415157791783,25.594891832603707,16.59569999999998,7.596508167396252,14.173700000000004,1
1674172800,21.408,25.875,20.913,25.513,68902615,74.62530001177718,2.863837580140274,2.124174070947547,0.7396635091927268,26.629696177248388,17.372949999999978,8.116203822751569,14.414180000000002,-1
1674259200,25.513,26.687,24.264,24.564,74218424,70.47390865543022,2.9710820604015247,2.2935556688383425,0.6775263915631822,27.21063512997862,18.10229999999998,8.993964870021335,14.6314,-1
1674345600,24.564,25.47,23.5,24.195,43837467,68.86962867104306,2.991811131142942,2.4332067612992625,0.5586043698436796,27.656760498694524,18.749099999999977,9.841439501305432,14.849520000000002,1
1674432000,24.196,24.943,23.7,24.347,38229814,69.18085355775611,2.986082498462938,2.5437819087319977,0.4423005897309404,28.16113670070117,19.300149999999977,10.43916329929878,15.062460000000003,-1
1674518400,24.346,25.3,22.11,22.77,40160667,62.22964773809285,2.8217642535032432,2.599378377686247,0.2223858758169963,28.31810561832411,19.76839999999998,11.218694381675846,15.241660000000005,1
1674604800,22.77,25.452,22.187,24.534,56957881,66.30773077845387,2.8015859789222475,2.639819897933447,0.1617660809888006,28.590909396126293,20.32419999999998,12.057490603873667,15.446720000000006,-1
1674691200,24.535,25.251,23.7,24.345,36947938,65.49182496262415,2.7387729606160853,2.6596105104699745,0.0791624501461107,28.679573474476097,20.86729999999998,13.05502652552386,15.663880000000006,1
1674777600,24.345,24.994,23.242,24.441,31719064,65.72254142830596,2.6660075136740358,2.660889911110787,0.0051176025632484,28.519499728280216,21.43499999999998,14.350500271719744,15.879300000000006,-1
1674864000,24.441,25.3,23.7,24.002,23656295,63.627561586474464,2.543595753093524,2.6374310795073344,-0.0938353264138109,28.30577762783588,21.91184999999998,15.51792237216408,16.087760000000003,1
1674950400,24.002,26.869,23.71,26.09,48586425,68.73269005910275,2.5852663594410608,2.6269981354940795,-0.0417317760530187,28.486587113863216,22.40369999999998,16.320812886136743,16.338360000000005,-1
1675036800,26.09,26.334,22.91,23.957,49995069,59.539165394008265,2.4182986993493465,2.585258248265133,-0.1669595489157864,28.19213222060376,22.79199999999998,17.391867779396204,16.549380000000003,-1
1675123200,23.957,24.494,23.481,23.913,30834013,59.36277318885937,2.2564146499971542,2.5194895286115373,-0.263074878614383,27.70361026423212,23.169899999999977,18.636189735767832,16.761560000000003,1
1675209600,23.912,25.248,22.45,25.011,46828526,62.35962287257257,2.1914580341229666,2.4538832297138238,-0.2624251955908567,27.033269690531,23.59124999999998,20.14923030946896,16.983900000000006,-1
1675296000,25.014,26.173,24.005,24.315,43750124,59.37076590954755,2.0600708503568868,2.375120753842436,-0.3150499034855492,26.335164294153707,23.89254999999998,21.44993570584625,17.187800000000003,1
1675382400,24.32,25.072,23.97,24.683,29817400,60.45013486023251,1.963011708085947,2.2926989446911383,-0.3296872366051913,26.37410166307833,23.912549999999975,21.45099833692162,17.400580000000005,-1
1675468800,24.683,24.943,24.144,24.318,13815432,58.78209630558531,1.8354809076390737,2.2012553372807253,-0.3657744296416516,26.405747943713862,23.98329999999998,21.56085205628609,17.642160000000004,-1
1675555200,24.318,24.46,23.0,23.464,24775099,54.96079316109403,1.6465210963756969,2.09030848909972,-0.443787392724023,26.403952871265897,23.97644999999998,21.54894712873406,17.861660000000004,-1
1675641600,23.465,23.717,22.471,22.635,24425581,51.46338655073271,1.413580832891558,1.9549629578580876,-0.5413821249665294,26.415073193473617,23.96544999999998,21.51582680652634,18.066980000000004,1
1675728000,22.637,23.953,22.526,23.817,28364849,55.78377164310526,1.3092591924650527,1.8258222047794803,-0.5165630123144278,26.09481836298249,24.116099999999975,22.137381637017462,18.304720000000003,-1
1675814400,23.817,24.24,22.781,23.21,26132339,53.16651058445293,1.1641837283990988,1.6934945095034042,-0.5293107811043054,25.81253017776661,24.206199999999978,22.599869822233345,18.523980000000005,-1
1675900800,23.209,23.345,19.99,20.482,43873804,43.32765267415951,0.8196353308727922,1.518722673777282,-0.6990873429044897,26.136295000911737,23.95464999999998,21.773004999088226,18.691080000000003,-1
1675987200,20.482,21.171,19.66,20.088,37272262,42.11542482783335,0.5089192321741436,1.316761985456654,-0.8078427532825105,26.46492463504616,23.730849999999982,20.996775364953805,18.856560000000005,1
1676073600,20.087,20.888,20.078,20.782,14500615,45.03266195602656,0.3150428673000007,1.1164181618253235,-0.8013752945253227,26.569308612197872,23.56019999999998,20.55109138780209,19.036760000000005,1
1676160000,20.783,22.529,20.604,21.483,28094281,47.88944844242185,0.2154754262470355,0.936229614709666,-0.7207541884626304,26.533384251019736,23.41699999999998,20.300615748980224,19.237960000000005,-1
1676246400,21.484,21.595,19.72,20.748,40746850,45.23484191046328,0.0763787083138396,0.7642594334305006,-0.687880725116661,26.634326789911626,23.31589999999998,19.997473210088337,19.425460000000005,1
1676332800,20.748,22.373,20.639,21.836,47549012,49.68131667334991,0.0533214084138826,0.622071828427177,-0.5687504200132943,26.50972822561448,23.180999999999983,19.85227177438549,19.635680000000004,1
1676419200,21.836,23.996,21.443,23.862,36721891,56.727008373323656,0.1962671545502239,0.5369108936517863,-0.3406437391015624,26.45834537482669,23.156849999999984,19.85535462517328,19.89118000000001,-1
1676505600,23.862,24.16,22.203,22.257,38567693,50.673644424592574,0.1779908342348228,0.4651268817683937,-0.2871360475335708,26.31633641964974,23.047649999999983,19.778963580350226,20.141340000000003,1
1676592000,22.257,23.558,22.024,23.146,27049577,53.62551564306754,0.2325607731987098,0.4186136600544569,-0.186052886855747,26.24472056994603,23.004849999999983,19.764979430053938,20.411980000000007,1
1676678400,23.147,23.942,22.931,23.464,16391363,54.67049896301972,0.2980322550285521,0.3944973790492759,-0.0964651240207238,25.800380399938184,22.873549999999984,19.946719600061783,20.683720000000008,1
1676764800,23.464,25.68,23.207,24.853,42196884,59.01477486109722,0.4567346153792435,0.4069448263152694,0.049789789063974,25.936160416511107,22.918349999999982,19.900539583488857,20.981420000000007,1
1676851200,24.851,27.15,24.1,26.291,58980060,62.97131909175669,0.6905813693248888,0.4636721349171933,0.2269092344076954,26.373073548990952,23.037249999999982,19.701426451009013,21.307700000000004,-1
1676937600,26.29,26.648,24.5,24.983,39633801,57.53100239032032,0.7615828845891457,0.5232542848515838,0.2383285997375619,26.368380826564493,23.035849999999986,19.70331917343547,21.582180000000008,-1
1677024000,24.983,25.266,23.2,24.145,39972526,54.29462479594128,0.7416828423079878,0.5669399963428645,0.1747428459651232,26.347631691363336,23.027349999999984,19.707068308636632,21.798560000000005,-1
1677110400,24.144,24.685,23.59,23.909,25536944,53.38383185392906,0.6988132041411781,0.5933146379025273,0.1054985662386508,26.248328774051505,22.988649999999986,19.728971225948467,22.008640000000003,-1
1677196800,23.909,24.123,22.436,23.06,27461929,50.126157948357566,0.5895357018265415,0.59255885068733,-0.0030231488607885,26.12844635619771,22.925749999999983,19.723053643802256,22.201480000000007,-1
1677283200,23.058,23.327,21.4,22.359,23679643,47.54622219076252,0.4412808415877052,0.5623032488674051,-0.1210224072796999,26.07227328991342,22.870499999999986,19.668726710086545,22.379000000000005,1
1677369600,22.36,23.52,22.201,23.238,17225068,50.954971076985366,0.3902175654280739,0.5278861121795388,-0.1376685467514649,26.10434088864732,22.900649999999985,19.696959111352648,22.582020000000004,-1
1677456000,23.238,23.4,22.309,22.665,21735815,48.73175967638361,0.3000543996001212,0.4823197696636553,-0.182265370063534,26.020081789265227,22.843049999999984,19.66601821073474,22.74602,-1
1677542400,22.665,22.74,21.733,21.875,18086846,45.7669082881026,0.1629743762352014,0.4184506909779645,-0.2554763147427631,25.975706576226617,22.776299999999985,19.576893423773356,22.85846,1
1677628800,21.877,22.904,21.639,22.499,18165243,48.43550990556857,0.1034960174594346,0.3554597562742585,-0.2519637388148239,25.90339125112364,22.877149999999983,19.850908748876325,22.98462,-1
1677715200,22.502,22.656,21.654,21.991,15947599,46.432402029284574,0.0151925053991135,0.2874063060992295,-0.2722138007001159,25.7513471100725,22.972299999999983,20.193252889927464,23.09734,-1
1677801600,21.991,22.003,20.291,21.404,23067626,44.15978386297576,-0.1009905026868871,0.2097269443420061,-0.3107174470288933,25.6962914125904,23.00339999999998,20.310508587409565,23.19374,-1
1677888000,21.405,21.62,20.175,20.977,13027430,42.52911374567065,-0.2249288651168086,0.1227957824502432,-0.3477246475670518,25.736367564976813,22.97809999999998,20.219832435023147,23.2475,0
1677974400,20.976,21.727,20.821,20.96,15735280,42.46188667464107,-0.3208244041702599,0.0340717451261425,-0.3548961492964025,25.71403793134035,22.988699999999984,20.263362068659617,23.181040000000003,-1
1678060800,20.96,21.18,20.436,20.622,16633661,41.07176230213652,-0.4192630811589133,-0.0565952201308686,-0.3626678610280447,25.80328071673064,22.927999999999983,20.05271928326933,23.135420000000003,-1
1678147200,20.621,20.958,19.682,20.233,24640344,39.47020905652562,-0.5226408129174445,-0.1498043386881837,-0.3728364742292607,25.81472153855564,22.74654999999998,19.678378461444325,23.06806,-1
1678233600,20.233,20.385,18.1,18.413,40679810,32.98878003856822,-0.7428639268260646,-0.2684162563157599,-0.4744476705103047,26.15628177475694,22.554349999999975,18.95241822524301,22.97922,-1
1678320000,18.412,18.773,16.628,17.318,48509426,29.81640822254539,-0.9942881451097314,-0.4135906340745542,-0.5806975110351772,26.51125777957572,22.26294999999998,18.01464222042424,22.9095,1
1678406400,17.317,18.344,15.993,18.15,66399108,34.93618736617032,-1.1135716421113528,-0.5535868356819139,-0.5599848064294389,26.56457967389077,21.99724999999998,17.42992032610919,22.844340000000003,-1
1678492800,18.151,18.859,16.927,18.061,45339193,34.64504318991359,-1.2014368133563664,-0.6831568312168044,-0.5182799821395621,26.333859887291556,21.65764999999998,16.981440112708405,22.695300000000003,1
1678579200,18.059,20.7,17.7,20.193,38551465,46.20938645337189,-1.0865113855471191,-0.7638277420828674,-0.3226836434642519,25.55162322385462,21.35274999999998,17.15387677614534,22.607880000000005,1
1678665600,20.193,21.418,18.872,20.399,49138900,47.18188738035863,-0.9676551513883388,-0.8045932239439617,-0.1630619274443772,24.992217805589306,21.12354999999998,17.25488219441066,22.531960000000005,1
1678752000,20.403,22.152,19.758,20.87,48954816,49.43295961795391,-0.8259341115045267,-0.8088614014560747,-0.017072710048452,24.571774507108707,20.95979999999998,17.347825492891253,22.46242,-1
1678838400,20.869,21.473,18.633,19.24,45723600,42.65730381191872,-0.8355152442279845,-0.8141921700104566,-0.0213230742175278,24.144002777858397,20.72634999999998,17.308697222141564,22.391820000000003,1
1678924800,19.239,19.91,18.869,19.662,28052958,44.76804352174553,-0.7998364707864987,-0.811321030165665,0.0114845593791663,23.827882437022584,20.556449999999977,17.28501756297737,22.294380000000004,1
1679011200,19.662,21.696,19.405,21.598,33843261,53.26687105980118,-0.6083293238362018,-0.7707226888997724,0.1623933650635706,23.72208646406029,20.51839999999998,17.31471353593967,22.239440000000005,-1
1679097600,21.598,23.0,21.054,21.213,36076747,51.5675132274775,-0.4820678346433915,-0.7129917180484961,0.2309238834051046,23.390338475358305,20.41714999999997,17.443961524641644,22.17488,1
1679184000,21.212,22.439,21.209,21.864,25316113,54.22667670920496,-0.3257197410063632,-0.6355373226400696,0.3098175816337063,23.247908729261358,20.377099999999977,17.5062912707386,22.132120000000004,1
1679270400,21.864,23.91,21.334,22.121,59603180,55.27076343268359,-0.1790114654673118,-0.544232151205518,0.3652206857382062,23.287750247986484,20.389399999999977,17.49104975201347,22.052740000000004,1
1679356800,22.121,23.333,21.516,22.526,38608173,56.93773274112792,-0.029721375338795,-0.4413299960321734,0.4116086206933784,23.29305190538535,20.390749999999976,17.4884480946146,22.024120000000003,-1
1679443200,22.523,23.094,20.918,21.404,35497116,51.24040516833655,-0.0019217733823921,-0.3534483515022172,0.351526578119825,23.20974790009984,20.36139999999998,17.51305209990012,21.97394,1
1679529600,21.403,22.75,21.08,22.157,24252890,54.5288726034137,0.0799488181604566,-0.2667689175696824,0.3467177357301391,23.320496318179263,20.399049999999978,17.47760368182069,21.916860000000007,-1
1679616000,22.158,22.268,20.26,20.649,22809165,47.60461017547545,0.0228850500739632,-0.2088381240409533,0.2317231741149165,23.29460166683847,20.382649999999977,17.470698333161483,21.843540000000004,-1
1679702400,20.649,20.966,20.074,20.394,12321219,46.52866264581258,-0.0424257089690023,-0.1755556410265631,0.1331299320575608,23.254284156149687,20.35434999999997,17.454415843850263,21.757760000000005,1
1679788800,20.395,21.127,20.27,20.931,10967346,49.13585239039896,-0.0502740163790846,-0.1504993160970674,0.1002252997179827,23.278552488611425,20.369799999999977,17.46104751138853,21.690020000000004,-1
1679875200,20.929,20.978,19.297,19.887,18606757,44.58444363366117,-0.1391321031946297,-0.1482258735165799,0.0090937703219501,23.2684081261252,20.352499999999974,17.436591873874754,21.618480000000005,1
1679961600,19.887,20.898,19.595,20.439,19176313,47.36082841183222,-0.163130523312855,-0.1512068034758349,-0.0119237198370201,23.23060352924066,20.453799999999976,17.676996470759292,21.574560000000005,1
1680048000,20.44,21.55,20.412,21.086,17183738,50.49177188247731,-0.128461131401913,-0.1466576690610505,0.0181965376591374,23.025883418577912,20.642199999999978,18.258516581422043,21.519940000000005,-1
1680134400,21.087,21.661,20.129,20.543,20885009,47.91588984472658,-0.1431507972106978,-0.1459562946909799,0.0028054974802821,22.85575499068219,20.76184999999997,18.66794500931776,21.466600000000007,1
1680220800,20.542,21.486,20.01,21.161,15988378,50.98098039447315,-0.1037293012237299,-0.1375108959975299,0.0337815947738,22.608383065004592,20.91684999999997,19.22531693499536,21.480180000000004,-1
1680307200,21.16,21.344,20.73,21.079,9427898,50.55585254147521,-0.0782027240120157,-0.1256492616004271,0.0474465375884113,22.620638146991077,20.96114999999997,19.30166185300888,21.500000000000004,-1
1680393600,21.079,21.306,20.201,20.509,10121176,47.58534740632443,-0.1027821552676577,-0.1210758403338732,0.0182936850662154,22.619364527679632,20.966649999999976,19.31393547232032,21.494540000000008,-1
1680480000,20.509,20.989,19.937,20.444,18021745,47.24444286609717,-0.1260534230005099,-0.1220713568672006,-0.0039820661333093,22.61340722623768,20.945349999999976,19.27729277376228,21.47376000000001,1
1680566400,20.445,21.269,20.273,20.905,12350855,49.98137209248832,-0.1060744627000325,-0.1188719780337669,0.0127975153337344,22.502836941608614,21.028599999999976,19.55436305839134,21.476900000000004,1
1680652800,20.904,21.34,20.532,20.957,13247501,50.29461833336256,-0.0850644571916809,-0.1121104738653497,0.0270460166736687,22.429055996843505,21.093349999999976,19.75764400315645,21.45932,-1
1680739200,20.957,20.987,20.345,20.608,9474912,48.1166275342033,-0.0954746869820972,-0.1087833164886992,0.013308629506602,22.3744468998928,21.04384999999997,19.713253100107146,21.394240000000003,-1
1680825600,20.609,20.771,20.195,20.433,7491162,47.01714562238556,-0.1165029332625451,-0.1103272398434684,-0.0061756934190766,22.35884752954133,21.004849999999973,19.650852470458616,21.357760000000003,-1
1680912000,20.434,20.726,19.821,20.025,6978281,44.466041550811006,-0.1641973947841215,-0.121101270831599,-0.0430961239525224,22.270796741289438,20.91289999999997,19.55500325871051,21.295340000000007,1
1680998400,20.024,20.439,19.847,20.278,7294271,46.40790070584345,-0.1795113188277,-0.1327832804308192,-0.0467280383968807,22.085121602814773,20.82074999999997,19.55637839718517,21.231620000000007,1
1681084800,20.277,20.95,20.063,20.893,9485159,50.90218498087541,-0.1404038653709314,-0.1343073974188417,-0.0060964679520897,21.734809375271983,20.73909999999997,19.74339062472796,21.152420000000006,1
1681171200,20.892,23.7,20.819,22.999,62547800,62.49964906336322,0.0598359214156687,-0.0954787336519396,0.1553146550676083,22.196895031921457,20.818849999999976,19.440804968078496,21.086580000000005,1
1681257600,22.999,24.492,22.311,23.798,92018384,65.80027688892454,0.279774946146869,-0.0204279976921778,0.3002029438390469,22.71446476586962,20.90089999999997,19.08733523413033,21.062880000000003,1
1681344000,23.798,25.29,23.635,24.424,47668506,68.16448316934277,0.4988408493277632,0.0834257717118103,0.4154150776159528,23.459516432945936,21.08964999999997,18.71978356705401,21.06846000000001,1
1681430400,24.423,25.5,23.725,24.721,43015095,69.25057506831625,0.6884811911438149,0.2044368555982112,0.4840443355456036,24.129046652112525,21.305999999999976,18.482953347887427,21.08470000000001,-1
1681516800,24.72,24.809,23.811,24.057,16322630,63.99414127443666,0.7762452060578866,0.3187985256901463,0.4574466803677403,24.52127839809374,21.46229999999997,18.403321601906207,21.10464000000001,1
1681603200,24.057,25.538,23.824,25.352,21337344,68.94505099797904,0.9394649304941788,0.4429318066509528,0.4965331238432259,25.139713008729743,21.73554999999997,18.331386991270207,21.164500000000007,-1
1681689600,25.352,26.067,24.303,24.59,37707763,63.41916126399586,0.9958511541352132,0.5535156761478048,0.4423354779874082,25.50812263106477,21.943099999999976,18.37807736893518,21.19154000000001,1
1681776000,24.59,25.46,24.0,24.829,23638577,64.38338835920385,1.0477451908438835,0.6523615790870206,0.3953836117568631,25.883654527892418,22.13024999999998,18.37684547210754,21.234820000000013,-1
1681862400,24.829,24.995,21.517,22.655,36346604,51.170647750186056,0.9030382943524558,0.7024969221401076,0.2005413722123481,25.922941009183727,22.235849999999974,18.54875899081623,21.250420000000013,-1
1681948800,22.654,23.18,21.6,22.184,31198819,48.832489013555765,0.7418002609833607,0.7103575899087582,0.0314426710746025,25.94126490555952,22.286999999999978,18.632735094440434,21.244120000000013,-1
1682035200,22.185,22.4,20.809,21.247,24671467,44.47832423092287,0.5322741634892445,0.6747409046248555,-0.1424667411356109,25.93927663896616,22.29539999999998,18.6515233610338,21.22924000000001,1
1682121600,21.246,21.99,21.033,21.782,11262755,47.364190365874286,0.4047278003415577,0.620738283768196,-0.2160104834266382,25.919401470010254,22.35904999999997,18.798698529989696,21.236800000000013,-1
1682208000,21.783,22.245,20.9,21.461,18321707,45.82513822415295,0.2745791933131229,0.5515064656771813,-0.2769272723640583,25.88748179774454,22.409899999999976,18.93231820225541,21.246480000000016,-1
1682294400,21.461,22.0,20.974,21.373,20160519,45.389703673552205,0.1624618608171921,0.4736975447051835,-0.3112356838879913,25.87618722440968,22.433299999999974,18.99041277559028,21.254740000000016,1
1682380800,21.377,21.959,20.714,21.924,21620145,48.67803798157094,0.1167236446358543,0.4023027646913176,-0.2855791200554632,25.86692790735168,22.48164999999998,19.096372092648284,21.28078000000001,-1
1682467200,21.923,22.977,20.291,21.256,34306233,45.13009050509447,0.0262709266061911,0.3270963970742923,-0.3008254704681012,25.83884145060313,22.514049999999976,19.18925854939682,21.301240000000018,1
1682553600,21.256,22.541,21.155,22.326,26364203,51.25833991379768,0.0404601540575235,0.2697691484709386,-0.229308994413415,25.796069203591475,22.608699999999978,19.42133079640848,21.37950000000001,1
1682640000,22.325,23.498,22.135,23.331,30014479,56.20583535142244,0.1312869259460889,0.2420727039659686,-0.1107857780198797,25.743725307162787,22.77399999999998,19.80427469283717,21.499760000000016,-1
1682726400,23.33,23.901,22.83,23.175,20170814,55.26805211716435,0.1885069104633849,0.2313595452654519,-0.0428526348020669,25.661385197586963,22.918849999999978,20.176314802412996,21.600260000000013,-1
1682812800,23.175,24.0,22.65,22.729,22259641,52.567613782832254,0.1956108081853322,0.224209797849428,-0.0285989896640957,25.59409446621254,23.010649999999977,20.42720553378741,21.693620000000013,-1
1682899200,22.728,22.88,21.506,21.939,24319403,48.08579943509064,0.1359274139995605,0.2065533210794545,-0.0706259070798939,25.583027860423737,22.95764999999998,20.332272139576222,21.728540000000017,1
1682985600,21.939,22.37,21.726,22.244,15028223,49.86305901292763,0.1119483739508808,0.1876323316537397,-0.0756839577028589,25.493201114991315,22.87994999999998,20.266698885008644,21.765440000000016,0
1683072000,22.243,22.297,21.22,22.227,26639545,49.76080370888824,0.0905294864603121,0.1682117626150542,-0.0776822761547421,25.29779934129892,22.77009999999998,20.242400658701047,21.792580000000022,-1
1683158400,22.227,22.473,21.61,21.726,19665254,46.72003377747866,0.0327508197772701,0.1411195740474974,-0.1083687542702273,25.0195979050742,22.62034999999998,20.22110209492576,21.84230000000002,1
1683244800,21.726,23.073,21.5,22.813,26338827,53.376953581382,0.0738216556264284,0.1276599903632836,-0.0538383347368552,24.868029934110005,22.55814999999998,20.248270065889955,21.90532000000002,-1
1683331200,22.813,23.233,21.51,21.908,22947313,47.99979900251052,0.0329646562988301,0.1087209235503929,-0.0757562672515627,24.319949325233395,22.385949999999983,20.45195067476657,21.911520000000017,-1
1683417600,21.909,22.778,21.643,21.659,18994993,46.60856581569346,-0.0192847267219242,0.0831197934959294,-0.1024045202178537,23.909301122822413,22.239399999999986,20.56949887717755,21.920440000000017,-1
1683504000,21.659,21.816,19.838,20.615,32169380,41.21471812330434,-0.143283135336798,0.0378392077293839,-0.181122343066182,23.369416688940397,22.028699999999983,20.68798331105957,21.895460000000018,1
1683590400,20.616,20.981,20.399,20.648,17171093,41.44538868148889,-0.2361675508004523,-0.0169621439765832,-0.219205406823869,23.363639834842807,21.928349999999984,20.49306016515716,21.866000000000017,1
1683676800,20.649,21.294,19.626,20.909,26766904,43.33911901289696,-0.2854283600577254,-0.0706553871928117,-0.2147729728649137,23.36077651365159,21.864599999999985,20.36842348634838,21.83366000000002,-1
1683763200,20.909,20.922,19.65,20.163,23317958,39.41533364470092,-0.3802802378512275,-0.1325803573244948,-0.2476998805267326,23.462548952123544,21.810399999999984,20.158251047876423,21.808840000000018,1
1683849600,20.164,20.938,19.79,20.898,22564392,44.7252217403477,-0.391628230562933,-0.1843899319721825,-0.2072382985907505,23.46564550957148,21.766199999999984,20.066754490428487,21.78366000000002,-1
1683936000,20.898,21.29,20.759,20.832,13604369,44.34934012018321,-0.4013210655300767,-0.2277761586837613,-0.1735449068463153,23.478331128024383,21.734749999999984,19.99116887197558,21.78732000000002,1
1684022400,20.832,21.29,20.611,20.917,11719142,44.99054322632991,-0.3975610807831913,-0.2617331431036473,-0.1358279376795439,23.48552441061909,21.711949999999984,19.93837558938088,21.797780000000017,1
1684108800,20.915,21.518,20.589,20.971,18178687,45.420784534485335,-0.3857769208728605,-0.28654189865749,-0.0992350222153705,23.463547742808743,21.664299999999987,19.865052257191227,21.798580000000012,-1
1684195200,20.971,21.121,20.427,20.669,15031826,43.37746276817684,-0.3962391668590932,-0.3084813522978106,-0.0877578145612825,23.47848719517731,21.634949999999986,19.791412804822663,21.81422000000002,1
1684281600,20.669,21.2,20.412,21.047,19023396,46.61469178586795,-0.3697666910151547,-0.3207384200412794,-0.0490282709738752,23.40291102404081,21.570999999999987,19.739088975959163,21.826380000000015,-1
1684368000,21.048,21.085,20.053,20.329,16605296,41.733898828831954,-0.4020886351144632,-0.3370084630559162,-0.065080172058547,23.1398446646134,21.420899999999985,19.701955335386565,21.811240000000016,0
1684454400,20.329,20.586,20.202,20.343,9320281,41.86172447265972,-0.4217130798063451,-0.353949386406002,-0.0677636934003431,22.85777041150684,21.279299999999985,19.70082958849313,21.80724000000001,-1
1684540800,20.343,20.358,20.058,20.264,6611123,41.31097859878656,-0.4385845042252718,-0.3708764099698559,-0.0677080942554159,22.644890955240815,21.156049999999983,19.667209044759154,21.78930000000001,-1
1684627200,20.265,20.389,19.3,19.605,12597240,36.9445395509381,-0.4993745432517755,-0.3965760366262398,-0.1027985066255356,22.627027835709377,21.039349999999985,19.451672164290592,21.75982000000002,-1
1684713600,19.604,20.026,19.266,19.514,15206818,36.37282452353427,-0.5485704479790741,-0.4269749188968067,-0.1215955290822673,22.52189110818809,20.902849999999983,19.28380889181188,21.73992000000002,1
1684800000,19.514,20.17,19.402,20.024,17462447,41.80791450385357,-0.5401789722186479,-0.4496157295611749,-0.0905632426574729,22.334310469607143,20.792699999999986,19.251089530392825,21.73152000000001,-1
1684886400,20.024,20.068,18.53,19.201,25178102,36.40379335093709,-0.5931009901018633,-0.4783127816693126,-0.1147882084325507,22.292887391971465,20.666449999999983,19.0400126080285,21.697440000000014,1
1684972800,19.202,19.615,18.755,19.243,14063561,36.85239164511502,-0.6244546965334195,-0.507541164642134,-0.1169135318912855,21.9027136516404,20.487949999999984,19.073186348359567,21.66316000000002,1
1685059200,19.244,19.552,19.075,19.349,10719673,38.04028398754691,-0.633447432950927,-0.5327224183038926,-0.1007250146470344,21.69873238550627,20.35999999999998,19.02126761449369,21.63798000000002,1
1685145600,19.35,20.535,19.324,20.415,13466105,48.526923222342745,-0.5482372129595063,-0.5358253772350153,-0.012411835724491,21.49773909845564,20.297799999999985,19.09786090154433,21.63762000000002,1
1685232000,20.415,21.187,20.279,20.797,19929404,51.68279639630818,-0.4447564170920444,-0.5176115852064211,0.0728551681143767,21.51902192456151,20.306899999999985,19.09477807543846,21.653060000000018,-1
1685318400,20.798,20.971,20.265,20.575,14337590,49.77291336565137,-0.3763226719868591,-0.4893538025625087,0.1130311305756496,21.51167540109133,20.303249999999984,19.09482459890864,21.65900000000002,1
1685404800,20.575,21.39,20.455,21.244,21912962,55.15148171690242,-0.265050391098331,-0.4444931202696732,0.1794427291713421,21.570114074795764,20.319999999999983,19.069885925204208,21.66602000000002,-1
1685491200,21.245,21.329,20.32,20.809,14853305,51.30440224098515,-0.2095515910734313,-0.3975048144304248,0.1879532233569935,21.617806396666086,20.352299999999985,19.086793603333884,21.62222000000002,-1
1685577600,20.81,20.971,20.392,20.486,12617749,48.59387690242292,-0.1894479546884184,-0.3558934424820236,0.1664454877936051,21.57420812472282,20.331699999999987,19.089191875277155,21.55598000000002,1
1685664000,20.486,21.378,20.289,21.247,14015369,54.67030612365988,-0.1108317386638226,-0.3068811017183834,0.1960493630545607,21.64070424121257,20.352449999999987,19.0641957587874,21.49244000000002,-1
