time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average
1645833600,2766.75,2878.3,2725.65,2776.35,164837.26,47.66316715041798,-76.67504333231363,-65.67492291798283,-11.000120414330809,3295.3364530319163,2873.762499999998,2452.1885469680797,2879.9319999999984
1645920000,2776.35,2833.9,2553.45,2613.55,287777.2,41.783600554763375,-81.7331091261808,-68.88656015962242,-12.846548966558387,3265.3341330367766,2847.539999999998,2429.7458669632197,2870.6029999999987
1646006400,2613.55,2959.1,2564.05,2920.05,303245.43,53.43080951003473,-60.31440729372707,-67.17212958644335,6.857722292716275,3239.114970064106,2837.8399999999983,2436.565029935891,2866.027999999999
1646092800,2920.05,3035,2852,2972.85,248849.24,55.09742679528422,-38.63406360968247,-61.46451639109117,22.830452781408702,3187.2591768618877,2824.4824999999983,2461.705823138109,2863.8449999999984
1646179200,2972.85,3044.8,2912.3,2945.85,206242.88,54.03253119918855,-23.36161128047752,-53.843935368968445,30.482324088490927,3168.2636157044135,2818.3299999999977,2468.396384295582,2858.0419999999986
1646265600,2945.85,2968.55,2782,2832.2,204869.65,49.67994684857804,-20.19588240397252,-47.11432477596926,26.91844237199674,3160.09294625493,2813.6049999999977,2467.1170537450653,2847.2949999999983
1646352000,2832.2,2834.7,2570,2619.4,236313.92,42.73783965151173,-34.460956561651074,-44.58365113310562,10.122694571454545,3151.77360798534,2798.7674999999977,2445.7613920146555,2834.882999999999
1646438400,2619.4,2683.3,2587.2,2663.05,96509.09,44.452476689527295,-41.76252797793313,-44.01942650207112,2.2568985241379877,3144.5618096397343,2788.407499999998,2432.2531903602617,2822.0429999999988
1646524800,2663.05,2673.65,2531.7,2548.7,133202.42,40.98976373819276,-56.12914344108367,-46.44136988987363,-9.687773551210043,3134.2120326751005,2769.4699999999975,2404.7279673248945,2806.539999999999
1646611200,2548.7,2647.3,2442.75,2490.45,250005.98,39.309926500046146,-71.39211403539139,-51.43151871897718,-19.960595316414206,3065.6749894217646,2734.8049999999976,2403.9350105782305,2789.4489999999987
1646697600,2490.45,2624.5,2478.45,2576.4,242667.13,43.02053224097694,-75.68028627839203,-56.281272230860154,-19.399014047531878,2993.369986703925,2707.5699999999974,2421.77001329607,2776.820999999998
1646784000,2576.4,2773.3,2568.2,2726.65,189428.68,48.90198315608082,-66.19175699551897,-58.263369183791916,-7.928387811727056,2972.7661417133627,2699.3524999999972,2425.938858286632,2768.152999999999
1646870400,2726.65,2733,2550,2605.55,222985.67,44.88090902979228,-67.66380092494273,-60.14345553202208,-7.520345392920653,2964.3666178470294,2690.6474999999978,2416.928382152966,2758.5919999999983
1646956800,2605.55,2675.2,2521.1,2555.8,232101.52,43.3055036414974,-72.01467521808172,-62.51769946923401,-9.49697574884771,2958.1210912401393,2680.3774999999973,2402.6339087598553,2749.668999999998
1647043200,2555.8,2619.45,2552.4,2568.75,89216.26,43.85793765547554,-73.5697513711898,-64.72810984962517,-8.841641521564625,2958.6712585208033,2677.8349999999973,2396.9987414791913,2749.701999999998
1647129600,2568.75,2603.45,2490.4,2513.05,107108.6,41.96391312907104,-78.3930189968878,-67.4610916790777,-10.931927317810107,2961.1826561556754,2675.1099999999974,2389.0373438443194,2751.7479999999982
1647216000,2513.05,2609.85,2496.75,2589.45,152706.41,45.44409547876978,-75.18397774640152,-69.00566889254246,-6.178308853859065,2960.845538996239,2672.7924999999973,2384.7394610037554,2752.7379999999976
1647302400,2589.45,2668,2505.65,2616.6,178956.19,46.66801478859982,-69.6471622054637,-69.1339675551267,-0.5131946503369988,2960.7001554165317,2674.7749999999974,2388.849844583463,2756.3049999999976
1647388800,2616.6,2786.95,2603.6,2773.15,271492.53,53.18917991168936,-52.02718236905366,-65.7126105179121,13.685428148858435,2970.1992817737437,2683.7299999999973,2397.260718226251,2762.6529999999975
1647475200,2773.15,2834.65,2745.15,2809.5,132026.67,54.57798056627604,-34.72973739899999,-59.51603589412967,24.786298495129685,2975.4042477108205,2685.8674999999976,2396.3307522891746,2769.636999999998
1647561600,2809.5,2984.35,2763.55,2937.5,229201.53,59.17151680175965,-10.571001454952238,-49.72702900629419,39.15602755134195,3001.493206256699,2693.9249999999975,2386.356793743296,2779.938999999998
1647648000,2937.5,2987.85,2890,2948.6,129547.31,59.553513144974644,9.362720455113049,-37.90907911401274,47.27179956912579,3034.9543253745114,2710.677499999997,2386.4006746254827,2788.0479999999975
1647734400,2948.6,2961.6,2816.35,2859.9,168562.72,55.11581727148301,17.797827701402184,-26.767697750929756,44.56552545233194,3025.1686321229827,2707.6699999999973,2390.171367877012,2793.2689999999975
1647820800,2859.9,2958.25,2827,2888.05,170388.62,56.230524843219946,26.449289758165833,-16.12430024911064,42.57359000727647,3008.6787074501212,2703.429999999997,2398.181292549873,2799.003999999997
1647907200,2888.05,3053.3,2884.8,2967.45,204394.11,59.30081965594211,39.259987497702696,-5.047442699747972,44.30743019745067,3013.3140294427194,2704.509999999997,2395.7059705572747,2804.669999999997
1647993600,2967.45,3042,2916.9,3034.45,199462.44,61.739729568957465,54.194181025855414,6.800882045372706,47.39329898048271,3051.4637259137257,2714.6224999999968,2377.781274086268,2809.6249999999973
1648080000,3034.45,3129.25,3001,3109.4,222596.15,64.31585447095193,71.25607987525336,19.69192161134884,51.564158263904524,3113.845599735079,2739.1224999999968,2364.3994002649147,2818.302999999997
1648166400,3109.4,3193.1,3073.5,3101.8,181928.17,63.84641238975185,83.2053615393088,32.39460959694083,50.810751942367965,3165.586852755244,2761.0599999999968,2356.5331472447497,2826.4459999999976
1648252800,3101.8,3154.45,3083.85,3142.15,75051.07,65.29476271734575,94.83792852351962,44.88327338225659,49.95465514126303,3215.169432034729,2790.7324999999973,2366.2955679652655,2829.4109999999973
1648339200,3142.15,3300.7,3123,3295.2,143077.9,70.17534973084928,115.08010575019716,58.92263985584471,56.157465894352455,3285.4301846147364,2830.969999999997,2376.5098153852578,2835.0669999999973
1648425600,3295.2,3430.25,3273.35,3332,210853.99,71.22324534844066,132.5635197511533,73.65081583490642,58.91270391624688,3356.673950016861,2868.7499999999973,2380.8260499831335,2840.6549999999975
1648512000,3332,3481.5,3329.8,3400.4,220561.62,73.11410839381509,150.20706610801426,88.96206588952799,61.24500021848627,3437.247983138707,2902.4374999999973,2367.6270168612878,2845.902999999997
1648598400,3400.4,3445.1,3331.85,3384.1,186086.95,71.90163226839817,161.0183110758344,103.37331492678928,57.64499614904511,3497.0017222386055,2941.364999999997,2385.7282777613887,2851.3039999999974
1648684800,3384.1,3444,3261.4,3281.85,223296.39,64.65802586802576,159.49699803266367,114.59805154796416,44.89894648469951,3522.566219281896,2977.6674999999973,2432.7687807180987,2852.1409999999973
1648771200,3281.85,3482.75,3210,3455,273106.94,70.14333653845438,170.2999921095793,125.73843966028718,44.56155244929212,3570.7848673253966,3021.9799999999973,2473.175132674598,2859.8629999999976
1648857600,3455,3531.6,3430.7,3442.4,235834.21,69.30043064378853,175.81800750192542,135.75435322861483,40.06365427331059,3593.8982726467502,3068.447499999997,2542.996727353244,2870.1769999999974
1648944000,3442.4,3581,3411.6,3520.6,179146.03,71.58284338381321,184.3757915557362,145.4786408940391,38.89715066169711,3627.2830171938404,3115.0049999999974,2602.7269828061544,2882.2659999999973
1649030400,3520.6,3566.45,3403.05,3518.25,242361.52,71.41102368603285,188.79199511292973,154.14131173781723,34.65068337511249,3647.0565307145375,3160.0874999999974,2673.118469285457,2895.2259999999974
1649116800,3518.25,3556.15,3375.05,3403.65,207701.7,63.41690671037776,180.95862758522753,159.5047749072993,21.45385267792824,3655.3839381837843,3191.6124999999975,2727.8410618162106,2904.7499999999973
1649203200,3403.65,3403.65,3157,3166.9,366744.08,50.77190826696338,153.8731273559997,158.37844539703937,-4.505318041039658,3639.2809972926984,3209.4824999999973,2779.6840027072963,2904.412999999997
1649289600,3166.9,3268.4,3140.3,3224.25,226357.42,53.205973750722045,135.47368270511197,153.7974928586539,-18.323810153541928,3635.102399818019,3223.819999999997,2812.537600181975,2906.475999999997
1649376000,3224.25,3312.65,3172.45,3192.25,264279.28,51.670772036280866,116.96159720706464,146.43031372833605,-29.468716521271404,3627.933211319052,3236.0024999999973,2844.0717886809425,2912.5009999999975
1649462400,3192.25,3268.75,3180,3256.95,99459.26,54.5276484306436,106.28618438429748,138.40148785952834,-32.11530347523086,3607.7503493583868,3255.8549999999973,2903.959650641608,2922.0469999999973
