time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1600732800,2.7544,2.964,2.7184,2.8965,1028241,50.11011278938897,-0.04758030320311457,-0.04251336350549292,-0.005066939697621654,3.1911170137886056,2.907695,2.6242729862113943,NaN,NaN,NaN,0.20482832981245783,26.388381317700567,17.653308443576556,22.081803439379097
1600747200,2.8963,2.9813,2.6094,2.6677,1638230,41.995569741302454,-0.056838013756891126,-0.04537829355577256,-0.011459720201118566,3.171834675656355,2.88568,2.5995253243436447,NaN,NaN,NaN,0.21676202054013943,25.915935261259467,15.40666760626736,23.001563703211353
1600761600,2.6677,2.885,2.6675,2.8096,1645387,47.65679055915227,-0.05212382101404511,-0.04672739904742707,-0.005396421966618041,3.139425464272013,2.8707249999999997,2.6020245357279865,2.907844,NaN,NaN,0.21681473335870088,25.477235351707016,14.263398856614552,21.294707318230845
1600776000,2.8095,3.01,2.7812,2.8967,2186235,50.82911363025464,-0.04088821335496018,-0.04555956190893369,0.004671348553973512,3.1135249114073273,2.8616699999999997,2.609815088592672,2.8984460000000003,NaN,NaN,0.21767082383307937,24.091249093345308,17.39393206233402,19.64336556882727
1600790400,2.8973,2.9987,2.8858,2.9517,1367895,52.77543368582546,-0.027231959908612158,-0.041894041508869384,0.014662081600257226,3.098791165767325,2.8571149999999994,2.6154388342326738,2.889882,NaN,NaN,0.21018719355928797,22.804261853438003,16.705520886064086,18.8659270719609
1600804800,2.9516,2.9877,2.8661,2.9183,1076918,51.44373140537225,-0.018886667779323574,-0.03729256676296022,0.018405898983636648,3.085390126201877,2.8524299999999996,2.6194698737981224,2.8806580000000004,NaN,NaN,0.2038595368764817,21.746599997781885,15.972288554269891,18.748944096871192
1600819200,2.9196,3.0935,2.8276,2.841,1932919,48.39978846880958,-0.018299482575131254,-0.03349394992539443,0.015194467350263176,3.0644083376129294,2.843725,2.6230416623870707,2.8714600000000003,NaN,NaN,0.2082909985281616,20.439000040183924,18.203408516142122,16.99259538188921
1600833600,2.8406,2.9121,2.7387,2.7804,1358123,46.09699760369003,-0.022465084109451805,-0.0312881767622059,0.008823092652754098,3.0385820754247854,2.8317799999999997,2.624977924575214,2.861746,NaN,NaN,0.20579878434757862,19.379482196317767,17.079758413480928,19.10837477129243
1600848000,2.7801,2.9527,2.7205,2.9298,1080788,52.14239249536189,-0.013554770962729279,-0.027741495602310578,0.014186724639581299,3.041068490900114,2.8327,2.624331509099886,2.855242,NaN,NaN,0.20768458546560872,18.084583816029127,17.11287738187376,17.54643237633672
1600862400,2.9301,3,2.8569,2.9083,946499,51.25156947022789,-0.008134385779824171,-0.023820073637813296,0.015685687857989124,3.0354904649794467,2.8307499999999997,2.6260095350205526,2.849794,NaN,NaN,0.20307140078949382,17.05924680921596,17.933178406354994,16.643514201443992
