time,open,high,low,close,Volume,RSI,MACD Line,Signal Line,Histogram,BB Upper Band,BB Basis,BB Lower Band,Simple Moving Average,Bids Volume,Asks Volume,ATR,ADX,DI+,DI-
1568476800,10355.61,10398,10325.41,10363.8,3532.679,55.11126049050339,32.37952619600219,24.541965054568976,7.837561141433213,10479.354999514617,10252.866999999998,10026.37900048538,NaN,NaN,NaN,129.72439412309748,10.838347006850425,17.71514848421497,20.002451479371448
1568491200,10363.63,10419.97,10317.39,10332.25,3376.507,52.9612139157938,32.325088547466294,26.09858975314844,6.226498794317855,10464.235994810091,10269.8875,10075.53900518991,NaN,NaN,NaN,127.78550882859052,10.239562213054107,17.931396224490875,18.834122014031223
1568505600,10333.47,10359.2,10024.81,10303.39,3539.363,51.00115475682681,29.61183866844476,26.801239536207703,2.8105991322370585,10454.644902402742,10281.177,10107.709097597257,NaN,NaN,NaN,142.54297248369127,11.968537980249652,14.880223295767538,30.517607239995733
1568520000,10302.49,10326.59,10273.21,10308.96,3019.367,51.37519016456028,27.592946727119852,26.959580974390132,0.6333657527297198,10453.157783189507,10288.6475,10124.137216810492,NaN,NaN,NaN,136.17418873485624,13.574015478359797,14.457311096179284,29.650263508150797
1568534400,10308.08,10320,10268.55,10296.63,3250.042,50.45698292161817,24.713154502695033,26.51029568005111,-1.7971411773560781,10441.336314093509,10297.807499999999,10154.278685906489,NaN,NaN,NaN,130.12246096808084,15.093011068636569,14.043031885759577,29.060166139014743
1568548800,10296.54,10317.29,10252.28,10306.37,3755.871,51.1989708105849,22.952255700054593,25.798687684051806,-2.8464319839972134,10411.741078268758,10309.178,10206.614921731241,NaN,NaN,NaN,125.47157089893223,16.606548766216193,13.516004233038878,28.908800477825732
1568563200,10306.79,10332.61,10280.14,10294.68,3603.548,50.22669560556728,20.378534350975315,24.714657017436508,-4.336122666461193,10396.517092091592,10315.3655,10234.213907908408,NaN,NaN,NaN,120.25717297758001,17.79823650231484,14.011384509821536,27.99557606886101
1568577600,10294.46,10316.45,10265.32,10302.22,3368.064,50.8746952317195,18.73133347234034,23.517992308417274,-4.786658836076935,10395.32049203003,10314.1475,10232.974507969968,NaN,NaN,NaN,115.31951776489579,19.011362035033393,13.561797147244324,28.02732208772398
1568592000,10302,10353.81,10300,10300.07,3490.788,50.672114049053626,17.055819012186475,22.225557649171115,-5.16973863698464,10395.087953469983,10313.711,10232.334046530015,NaN,NaN,NaN,110.92598078168892,19.586805101144986,15.52223036772414,27.04382507616089
1568606400,10300.24,10325,10279.69,10302.3,3131.662,50.89054465257359,15.726617437852838,20.92576960690746,-5.199152169054621,10374.88104046293,10308.0695,10241.25795953707,NaN,NaN,NaN,106.23912501156825,20.290048386428612,15.043537275788259,27.59216807715935
1568620800,10301.95,10316.71,10275.74,10282.74,3112.623,48.84734585509559,12.945657601121638,19.329747205750294,-6.384089604628656,10366.304093766417,10303.9745,10241.644906233583,NaN,NaN,NaN,101.57704465359905,20.977058258289556,14.60494640430943,27.068811754565306
1568635200,10282.03,10282.03,10115,10120.07,3548.878,35.92823318615157,-2.3572101638528693,14.992355731829662,-17.34956589568253,10397.269188658249,10295.7765,10194.283811341751,NaN,NaN,NaN,106.3029700354848,22.757246436494157,12.94136157490888,34.90073852947952
1568649600,10117.4,10160.39,10080.7,10124.17,3419.057,36.38491414659042,-13.992708154486536,9.19534295456642,-23.188051109052957,10412.495895368804,10286.659,10160.822104631196,NaN,NaN,NaN,104.40204360437865,24.60278931016441,12.2287096093458,35.34904793701389
1568664000,10120.37,10329.38,10119.29,10249.27,3482.629,48.456813500931744,-12.969890817752457,4.762296200102645,-17.732187017855104,10411.071337154704,10284.294,10157.516662845295,10249.5624,NaN,NaN,111.9511833469229,24.097529733357383,21.450882103446272,30.569640214557236
1568678400,10257.3,10261.36,10175.2,10224.09,3556.014,46.54235082741937,-14.02939414859975,1.0039581303621654,-15.033352278961914,10410.281567742715,10284.986,10159.690432257286,10247.2418,NaN,NaN,110.10895596499982,23.62836012632229,20.242129162062092,28.84704706672274
1568692800,10225.02,10230.79,10165,10201.89,3853.531,44.85956426853071,-16.470550386173272,-2.4909435729449223,-13.97960681322835,10405.490363198647,10278.013500000001,10150.536636801355,10243.447,NaN,NaN,106.94331625321419,23.277669280354875,19.345700513108,28.256140806608624
1568707200,10202.92,10205.81,10136.77,10163,3791.041,41.99506553607486,-21.29777478442884,-6.252309815241706,-15.045464969187133,10409.076649496747,10272.125000000002,10135.173350503257,10240.7492,NaN,NaN,104.23593652084169,23.191333906845053,18.42363771394141,28.85826956147333
